date,variable,value
19250105,TMAX,75
19250106,TMAX,71
19250107,TMAX,89
19250108,TMAX,61
19250109,TMAX,49
19250110,TMAX,60
19250111,TMAX,64
19250112,TMAX,69
19250113,TMAX,25
19250114,TMAX,25
19250115,TMAX,3
19250116,TMAX,58
19250117,TMAX,96
19250118,TMAX,84
19250119,TMAX,98
19250120,TMAX,89
19250121,TMAX,72
19250122,TMAX,71
19250123,TMAX,81
19250124,TMAX,81
19250125,TMAX,54
19250126,TMAX,61
19250127,TMAX,43
19250128,TMAX,41
19250129,TMAX,58
19250130,TMAX,83
19250131,TMAX,49
19260101,TMAX,105
19260102,TMAX,38
19260103,TMAX,21
19260104,TMAX,67
19260105,TMAX,86
19260106,TMAX,80
19260107,TMAX,64
19260108,TMAX,114
19260109,TMAX,56
19260110,TMAX,42
19260111,TMAX,25
19260112,TMAX,18
19260113,TMAX,6
19260114,TMAX,-28
19260115,TMAX,2
19260116,TMAX,39
19260117,TMAX,1
19260118,TMAX,2
19260119,TMAX,-9
19260120,TMAX,5
19260121,TMAX,10
19260122,TMAX,15
19260123,TMAX,-4
19260124,TMAX,16
19260125,TMAX,27
19260126,TMAX,59
19260127,TMAX,47
19260128,TMAX,69
19260129,TMAX,41
19260130,TMAX,31
19260131,TMAX,45
19270101,TMAX,74
19270102,TMAX,75
19270103,TMAX,63
19270104,TMAX,80
19270105,TMAX,98
19270106,TMAX,57
19270107,TMAX,23
19270108,TMAX,31
19270109,TMAX,63
19270110,TMAX,67
19270111,TMAX,124
19270112,TMAX,96
19270113,TMAX,58
19270114,TMAX,52
19270115,TMAX,51
19270116,TMAX,52
19270117,TMAX,48
19270118,TMAX,52
19270119,TMAX,75
19270120,TMAX,62
19270121,TMAX,86
19270122,TMAX,82
19270123,TMAX,62
19270124,TMAX,55
19270125,TMAX,63
19270126,TMAX,36
19270127,TMAX,6
19270128,TMAX,13
19270129,TMAX,11
19270130,TMAX,23
19270131,TMAX,8
19280101,TMAX,28
19280102,TMAX,14
19280103,TMAX,5
19280104,TMAX,33
19280105,TMAX,25
19280106,TMAX,43
19280107,TMAX,133
19280108,TMAX,79
19280109,TMAX,67
19280110,TMAX,78
19280111,TMAX,86
19280112,TMAX,87
19280113,TMAX,79
19280114,TMAX,102
19280115,TMAX,66
19280116,TMAX,55
19280117,TMAX,77
19280118,TMAX,64
19280119,TMAX,56
19280120,TMAX,54
19280121,TMAX,53
19280122,TMAX,34
19280123,TMAX,40
19280124,TMAX,16
19280125,TMAX,48
19280126,TMAX,85
19280127,TMAX,30
19280128,TMAX,62
19280129,TMAX,53
19280130,TMAX,103
19280131,TMAX,100
19290101,TMAX,27
19290102,TMAX,23
19290103,TMAX,40
19290104,TMAX,28
19290105,TMAX,30
19290106,TMAX,2
19290107,TMAX,10
19290108,TMAX,-8
19290109,TMAX,-18
19290110,TMAX,-26
19290111,TMAX,-17
19290112,TMAX,-42
19290113,TMAX,-13
19290114,TMAX,-13
19290115,TMAX,12
19290116,TMAX,8
19290117,TMAX,13
19290118,TMAX,32
19290119,TMAX,36
19290120,TMAX,52
19290121,TMAX,47
19290122,TMAX,33
19290123,TMAX,38
19290124,TMAX,30
19290125,TMAX,29
19290126,TMAX,29
19290127,TMAX,24
19290128,TMAX,10
19290129,TMAX,24
19290130,TMAX,48
19290131,TMAX,38
19300101,TMAX,17
19300102,TMAX,-4
19300103,TMAX,-2
19300104,TMAX,22
19300105,TMAX,15
19300106,TMAX,50
19300107,TMAX,37
19300108,TMAX,30
19300109,TMAX,44
19300110,TMAX,42
19300111,TMAX,65
19300112,TMAX,109
19300113,TMAX,103
19300114,TMAX,87
19300115,TMAX,61
19300116,TMAX,69
19300117,TMAX,53
19300118,TMAX,55
19300119,TMAX,16
19300120,TMAX,13
19300121,TMAX,-7
19300122,TMAX,-10
19300123,TMAX,-15
19300124,TMAX,-10
19300125,TMAX,10
19300126,TMAX,28
19300127,TMAX,72
19300128,TMAX,81
19300129,TMAX,62
19300130,TMAX,61
19300131,TMAX,63
19310101,TMAX,40
19310102,TMAX,44
19310103,TMAX,49
19310104,TMAX,57
19310105,TMAX,114
19310106,TMAX,64
19310107,TMAX,50
19310108,TMAX,32
19310109,TMAX,14
19310110,TMAX,15
19310111,TMAX,22
19310112,TMAX,30
19310113,TMAX,27
19310114,TMAX,20
19310115,TMAX,21
19310116,TMAX,-6
19310117,TMAX,87
19310118,TMAX,87
19310119,TMAX,77
19310120,TMAX,88
19310121,TMAX,74
19310122,TMAX,77
19310123,TMAX,71
19310124,TMAX,49
19310125,TMAX,46
19310126,TMAX,71
19310127,TMAX,101
19310128,TMAX,67
19310129,TMAX,48
19310130,TMAX,40
19310131,TMAX,34
19320101,TMAX,23
19320102,TMAX,23
19320103,TMAX,33
19320104,TMAX,47
19320105,TMAX,44
19320106,TMAX,35
19320107,TMAX,39
19320108,TMAX,43
19320109,TMAX,63
19320110,TMAX,45
19320111,TMAX,31
19320112,TMAX,51
19320113,TMAX,81
19320114,TMAX,83
19320115,TMAX,94
19320116,TMAX,91
19320117,TMAX,88
19320118,TMAX,90
19320119,TMAX,67
19320120,TMAX,59
19320121,TMAX,81
19320122,TMAX,90
19320123,TMAX,88
19320124,TMAX,80
19320125,TMAX,81
19320126,TMAX,81
19320127,TMAX,77
19320128,TMAX,93
19320129,TMAX,109
19320130,TMAX,114
19320131,TMAX,105
19330101,TMAX,56
19330102,TMAX,62
19330103,TMAX,69
19330104,TMAX,69
19330105,TMAX,52
19330106,TMAX,58
19330107,TMAX,68
19330108,TMAX,24
19330109,TMAX,12
19330110,TMAX,103
19330111,TMAX,63
19330112,TMAX,37
19330113,TMAX,24
19330114,TMAX,14
19330115,TMAX,9
19330116,TMAX,21
19330117,TMAX,14
19330118,TMAX,37
19330119,TMAX,48
19330120,TMAX,73
19330121,TMAX,62
19330122,TMAX,27
19330123,TMAX,14
19330124,TMAX,5
19330125,TMAX,-3
19330126,TMAX,22
19330127,TMAX,19
19330128,TMAX,35
19330129,TMAX,26
19330130,TMAX,56
19330131,TMAX,23
19340101,TMAX,46
19340102,TMAX,75
19340103,TMAX,54
19340104,TMAX,38
19340105,TMAX,26
19340106,TMAX,21
19340107,TMAX,24
19340108,TMAX,4
19340109,TMAX,14
19340110,TMAX,24
19340111,TMAX,13
19340112,TMAX,8
19340113,TMAX,16
19340114,TMAX,6
19340115,TMAX,31
19340116,TMAX,39
19340117,TMAX,66
19340118,TMAX,49
19340119,TMAX,41
19340120,TMAX,44
19340121,TMAX,57
19340122,TMAX,72
19340123,TMAX,57
19340124,TMAX,55
19340125,TMAX,53
19340126,TMAX,63
19340127,TMAX,58
19340128,TMAX,49
19340129,TMAX,45
19340130,TMAX,69
19340131,TMAX,35
19350101,TMAX,46
19350102,TMAX,81
19350103,TMAX,73
19350104,TMAX,56
19350105,TMAX,8
19350106,TMAX,13
19350107,TMAX,17
19350108,TMAX,6
19350109,TMAX,-6
19350110,TMAX,-10
19350111,TMAX,-17
19350112,TMAX,-22
19350113,TMAX,-7
19350114,TMAX,13
19350115,TMAX,15
19350116,TMAX,29
19350117,TMAX,37
19350118,TMAX,24
19350119,TMAX,26
19350120,TMAX,4
19350121,TMAX,16
19350122,TMAX,32
19350123,TMAX,43
19350124,TMAX,66
19350125,TMAX,36
19350126,TMAX,30
19350127,TMAX,37
19350128,TMAX,57
19350129,TMAX,52
19350130,TMAX,48
19350131,TMAX,37
19360101,TMAX,75
19360102,TMAX,79
19360103,TMAX,75
19360104,TMAX,87
19360105,TMAX,101
19360106,TMAX,70
19360107,TMAX,54
19360108,TMAX,65
19360109,TMAX,61
19360110,TMAX,65
19360111,TMAX,107
19360112,TMAX,83
19360113,TMAX,84
19360114,TMAX,92
19360115,TMAX,86
19360116,TMAX,74
19360117,TMAX,62
19360118,TMAX,82
19360119,TMAX,36
19360120,TMAX,42
19360121,TMAX,74
19360122,TMAX,60
19360123,TMAX,110
19360124,TMAX,58
19360125,TMAX,38
19360126,TMAX,63
19360127,TMAX,79
19360128,TMAX,97
19360129,TMAX,63
19360130,TMAX,109
19360131,TMAX,107
19370101,TMAX,-2
19370102,TMAX,5
19370103,TMAX,-3
19370104,TMAX,3
19370105,TMAX,25
19370106,TMAX,21
19370107,TMAX,20
19370108,TMAX,116
19370109,TMAX,79
19370110,TMAX,42
19370111,TMAX,35
19370112,TMAX,27
19370113,TMAX,39
19370114,TMAX,33
19370115,TMAX,34
19370116,TMAX,23
19370117,TMAX,41
19370118,TMAX,46
19370119,TMAX,24
19370120,TMAX,113
19370121,TMAX,59
19370122,TMAX,54
19370123,TMAX,62
19370124,TMAX,52
19370125,TMAX,23
19370126,TMAX,5
19370127,TMAX,22
19370128,TMAX,19
19370129,TMAX,44
19370130,TMAX,62
19370131,TMAX,39
19380101,TMAX,8
19380102,TMAX,-26
19380103,TMAX,-5
19380104,TMAX,-5
19380105,TMAX,-13
19380106,TMAX,-25
19380107,TMAX,-3
19380108,TMAX,11
19380109,TMAX,6
19380110,TMAX,13
19380111,TMAX,43
19380112,TMAX,42
19380113,TMAX,21
19380114,TMAX,97
19380115,TMAX,45
19380116,TMAX,32
19380117,TMAX,28
19380118,TMAX,45
19380119,TMAX,56
19380120,TMAX,89
19380121,TMAX,95
19380122,TMAX,65
19380123,TMAX,73
19380124,TMAX,89
19380125,TMAX,129
19380126,TMAX,75
19380127,TMAX,47
19380128,TMAX,72
19380129,TMAX,37
19380130,TMAX,44
19380131,TMAX,119
19390101,TMAX,21
19390102,TMAX,14
19390103,TMAX,31
19390104,TMAX,30
19390105,TMAX,23
19390106,TMAX,54
19390107,TMAX,45
19390108,TMAX,22
19390109,TMAX,36
19390110,TMAX,32
19390111,TMAX,24
19390112,TMAX,28
19390113,TMAX,54
19390114,TMAX,47
19390115,TMAX,31
19390116,TMAX,44
19390117,TMAX,46
19390118,TMAX,62
19390119,TMAX,79
19390120,TMAX,100
19390121,TMAX,85
19390122,TMAX,91
19390123,TMAX,79
19390124,TMAX,106
19390125,TMAX,78
19390126,TMAX,57
19390127,TMAX,62
19390128,TMAX,82
19390129,TMAX,59
19390130,TMAX,88
19390131,TMAX,94
19400101,TMAX,-12
19400102,TMAX,6
19400103,TMAX,-13
19400104,TMAX,3
19400105,TMAX,29
19400106,TMAX,39
19400107,TMAX,32
19400108,TMAX,22
19400109,TMAX,52
19400110,TMAX,10
19400111,TMAX,-16
19400112,TMAX,-4
19400113,TMAX,23
19400114,TMAX,55
19400115,TMAX,51
19400116,TMAX,15
19400117,TMAX,27
19400118,TMAX,17
19400119,TMAX,-21
19400120,TMAX,-31
19400121,TMAX,-35
19400122,TMAX,-28
19400123,TMAX,-4
19400124,TMAX,6
19400125,TMAX,44
19400126,TMAX,37
19400127,TMAX,50
19400128,TMAX,36
19400129,TMAX,29
19400130,TMAX,9
19400131,TMAX,8
19410101,TMAX,21
19410102,TMAX,35
19410103,TMAX,63
19410104,TMAX,54
19410105,TMAX,65
19410106,TMAX,48
19410107,TMAX,25
19410108,TMAX,21
19410109,TMAX,11
19410110,TMAX,7
19410111,TMAX,-17
19410112,TMAX,-17
19410113,TMAX,-11
19410114,TMAX,-36
19410115,TMAX,-6
19410116,TMAX,12
19410117,TMAX,41
19410118,TMAX,21
19410119,TMAX,-5
19410120,TMAX,3
19410121,TMAX,17
19410122,TMAX,36
19410123,TMAX,38
19410124,TMAX,69
19410125,TMAX,41
19410126,TMAX,7
19410127,TMAX,11
19410128,TMAX,31
19410129,TMAX,44
19410130,TMAX,45
19410131,TMAX,-2
19420101,TMAX,5
19420102,TMAX,47
19420103,TMAX,46
19420104,TMAX,36
19420105,TMAX,31
19420106,TMAX,27
19420107,TMAX,68
19420108,TMAX,28
19420109,TMAX,5
19420110,TMAX,9
19420111,TMAX,-2
19420112,TMAX,-2
19420113,TMAX,-9
19420114,TMAX,-10
19420115,TMAX,8
19420116,TMAX,20
19420117,TMAX,29
19420118,TMAX,-2
19420119,TMAX,17
19420120,TMAX,1
19420121,TMAX,-28
19420122,TMAX,-18
19420123,TMAX,-27
19420124,TMAX,-27
19420125,TMAX,-12
19420126,TMAX,98
19420127,TMAX,78
19420128,TMAX,16
19420129,TMAX,-5
19420130,TMAX,31
19420131,TMAX,22
19430101,TMAX,-13
19430102,TMAX,32
19430103,TMAX,75
19430104,TMAX,72
19430105,TMAX,25
19430106,TMAX,36
19430107,TMAX,21
19430108,TMAX,17
19430109,TMAX,79
19430110,TMAX,2
19430111,TMAX,3
19430112,TMAX,3
19430113,TMAX,17
19430114,TMAX,17
19430115,TMAX,18
19430116,TMAX,36
19430117,TMAX,22
19430118,TMAX,-1
19430119,TMAX,20
19430120,TMAX,28
19430121,TMAX,34
19430122,TMAX,34
19430123,TMAX,36
19430124,TMAX,71
19430125,TMAX,91
19430126,TMAX,80
19430127,TMAX,20
19430128,TMAX,1
19430129,TMAX,23
19430130,TMAX,25
19430131,TMAX,46
19440101,TMAX,52
19440102,TMAX,50
19440103,TMAX,52
19440104,TMAX,101
19440105,TMAX,94
19440106,TMAX,48
19440107,TMAX,33
19440108,TMAX,59
19440109,TMAX,37
19440110,TMAX,57
19440111,TMAX,48
19440112,TMAX,86
19440113,TMAX,62
19440114,TMAX,72
19440115,TMAX,25
19440116,TMAX,33
19440117,TMAX,1
19440118,TMAX,-18
19440119,TMAX,-8
19440120,TMAX,-6
19440121,TMAX,1
19440122,TMAX,25
19440123,TMAX,20
19440124,TMAX,99
19440125,TMAX,48
19440126,TMAX,112
19440127,TMAX,96
19440128,TMAX,106
19440129,TMAX,169
19440130,TMAX,166
19440131,TMAX,119
19450101,TMAX,53
19450102,TMAX,58
19450103,TMAX,35
19450104,TMAX,-14
19450105,TMAX,26
19450106,TMAX,33
19450107,TMAX,37
19450108,TMAX,-3
19450109,TMAX,-20
19450110,TMAX,-44
19450111,TMAX,-32
19450112,TMAX,0
19450113,TMAX,14
19450114,TMAX,31
19450115,TMAX,-6
19450116,TMAX,-20
19450117,TMAX,6
19450118,TMAX,-8
19450119,TMAX,1
19450120,TMAX,27
19450121,TMAX,10
19450122,TMAX,15
19450123,TMAX,-18
19450124,TMAX,-10
19450125,TMAX,12
19450126,TMAX,-3
19450127,TMAX,4
19450128,TMAX,29
19450129,TMAX,34
19450130,TMAX,-8
19450131,TMAX,14
19460101,TMAX,43
19460102,TMAX,21
19460103,TMAX,9
19460104,TMAX,16
19460105,TMAX,7
19460106,TMAX,22
19460107,TMAX,43
19460108,TMAX,59
19460109,TMAX,52
19460110,TMAX,49
19460111,TMAX,62
19460112,TMAX,48
19460113,TMAX,99
19460114,TMAX,63
19460115,TMAX,19
19460116,TMAX,16
19460117,TMAX,-10
19460118,TMAX,3
19460119,TMAX,25
19460120,TMAX,40
19460121,TMAX,51
19460122,TMAX,8
19460123,TMAX,10
19460124,TMAX,39
19460125,TMAX,27
19460126,TMAX,25
19460127,TMAX,39
19460128,TMAX,35
19460129,TMAX,10
19460130,TMAX,15
19460131,TMAX,84
19470101,TMAX,4
19470102,TMAX,-12
19470103,TMAX,-34
19470104,TMAX,-30
19470105,TMAX,-50
19470106,TMAX,-58
19470107,TMAX,-48
19470108,TMAX,-36
19470109,TMAX,-21
19470110,TMAX,-8
19470111,TMAX,13
19470112,TMAX,28
19470113,TMAX,10
19470114,TMAX,88
19470115,TMAX,48
19470116,TMAX,49
19470117,TMAX,70
19470118,TMAX,108
19470119,TMAX,59
19470120,TMAX,1
19470121,TMAX,-12
19470122,TMAX,-15
19470123,TMAX,-15
19470124,TMAX,-11
19470125,TMAX,-39
19470126,TMAX,-14
19470127,TMAX,-9
19470128,TMAX,-7
19470129,TMAX,8
19470130,TMAX,-1
19470131,TMAX,-10
19480101,TMAX,72
19480102,TMAX,58
19480103,TMAX,51
19480104,TMAX,55
19480105,TMAX,40
19480106,TMAX,46
19480107,TMAX,48
19480108,TMAX,76
19480109,TMAX,85
19480110,TMAX,65
19480111,TMAX,46
19480112,TMAX,51
19480113,TMAX,63
19480114,TMAX,42
19480115,TMAX,46
19480116,TMAX,37
19480117,TMAX,65
19480118,TMAX,50
