date,variable,value
19580714,TMAX,311
19580714,TMIN,189
19580715,TMAX,250
19580715,TMIN,194
19580716,TMAX,244
19580716,TMIN,178
19580717,TMAX,250
19580717,TMIN,150
19580718,TMAX,289
19580718,TMIN,189
19580719,TMAX,239
19580719,TMIN,161
19580720,TMAX,194
19580720,TMIN,150
19580721,TMAX,211
19580721,TMIN,161
19580722,TMAX,256
19580722,TMIN,167
19580723,TMAX,278
19580723,TMIN,161
19580724,TMAX,289
19580724,TMIN,172
19580725,TMAX,283
19580725,TMIN,183
19580726,TMAX,289
19580726,TMIN,156
19580727,TMAX,317
19580727,TMIN,194
19580728,TMAX,283
19580728,TMIN,206
19580729,TMAX,300
19580729,TMIN,183
19580730,TMAX,261
19580730,TMIN,183
19580731,TMAX,294
19580731,TMIN,194
19580801,TMAX,283
19580801,TMIN,194
19580802,TMAX,289
19580802,TMIN,194
19580803,TMAX,306
19580803,TMIN,194
19580804,TMAX,317
19580804,TMIN,211
19580805,TMAX,311
19580805,TMIN,211
19580806,TMAX,317
19580806,TMIN,222
19580807,TMAX,294
19580807,TMIN,211
19580808,TMAX,300
19580808,TMIN,206
19580809,TMAX,306
19580809,TMIN,178
19580810,TMAX,328
19580810,TMIN,211
19580811,TMAX,317
19580811,TMIN,222
19580812,TMAX,311
19580812,TMIN,211
19580813,TMAX,306
19580813,TMIN,206
19580814,TMAX,333
19580814,TMIN,200
19580815,TMAX,300
19580815,TMIN,200
19580816,TMAX,272
19580816,TMIN,172
19580817,TMAX,300
19580817,TMIN,144
19580818,TMAX,283
19580818,TMIN,172
19580819,TMAX,311
19580819,TMIN,194
19580820,TMAX,317
19580820,TMIN,211
19580821,TMAX,272
19580821,TMIN,161
19580822,TMAX,250
19580822,TMIN,139
19580823,TMAX,272
19580823,TMIN,144
19580824,TMAX,261
19580824,TMIN,122
19580825,TMAX,239
19580825,TMIN,72
19580826,TMAX,267
19580826,TMIN,133
19580827,TMAX,294
19580827,TMIN,172
19580828,TMAX,328
19580828,TMIN,200
19580829,TMAX,328
19580829,TMIN,211
19580830,TMAX,344
19580830,TMIN,239
19580831,TMAX,239
19580831,TMIN,122
19580901,TMAX,250
19580901,TMIN,100
19580902,TMAX,261
19580902,TMIN,167
19580903,TMAX,322
19580903,TMIN,200
19580904,TMAX,333
19580904,TMIN,211
19580905,TMAX,317
19580905,TMIN,211
19580906,TMAX,278
19580906,TMIN,172
19580907,TMAX,283
19580907,TMIN,128
19580908,TMAX,278
19580908,TMIN,117
19580909,TMAX,300
19580909,TMIN,172
19580910,TMAX,244
19580910,TMIN,111
19580911,TMAX,233
19580911,TMIN,83
19580912,TMAX,256
19580912,TMIN,89
19580913,TMAX,278
19580913,TMIN,111
19580914,TMAX,289
19580914,TMIN,172
19580915,TMAX,261
19580915,TMIN,194
19580916,TMAX,233
19580916,TMIN,156
19580917,TMAX,189
19580917,TMIN,117
19580918,TMAX,233
19580918,TMIN,94
19580919,TMAX,228
19580919,TMIN,100
19580920,TMAX,244
19580920,TMIN,122
19580921,TMAX,261
19580921,TMIN,122
19580922,TMAX,278
19580922,TMIN,89
19580923,TMAX,278
19580923,TMIN,167
19580924,TMAX,311
19580924,TMIN,222
19580925,TMAX,294
19580925,TMIN,189
19580926,TMAX,222
19580926,TMIN,139
19580927,TMAX,194
19580927,TMIN,89
19580928,TMAX,200
19580928,TMIN,33
19580929,TMAX,217
19580929,TMIN,83
19580930,TMAX,133
19580930,TMIN,61
19581001,TMAX,150
19581001,TMIN,11
19581002,TMAX,178
19581002,TMIN,6
19581003,TMAX,206
19581003,TMIN,39
19581004,TMAX,261
19581004,TMIN,78
19581005,TMAX,200
19581005,TMIN,94
19581006,TMAX,267
19581006,TMIN,67
19581007,TMAX,261
19581007,TMIN,167
19581008,TMAX,272
19581008,TMIN,172
19581009,TMAX,256
19581009,TMIN,156
19581010,TMAX,156
19581010,TMIN,33
19581011,TMAX,167
19581011,TMIN,11
19581012,TMAX,217
19581012,TMIN,33
19581013,TMAX,267
19581013,TMIN,106
19581014,TMAX,272
19581014,TMIN,122
19581015,TMAX,261
19581015,TMIN,139
19581016,TMAX,272
19581016,TMIN,133
19581017,TMAX,217
19581017,TMIN,94
19581018,TMAX,233
19581018,TMIN,56
19581019,TMAX,222
19581019,TMIN,94
19581020,TMAX,244
19581020,TMIN,111
19581021,TMAX,244
19581021,TMIN,150
19581022,TMAX,189
19581022,TMIN,72
19581023,TMAX,233
19581023,TMIN,56
19581024,TMAX,167
19581024,TMIN,33
19581025,TMAX,122
19581025,TMIN,56
19581026,TMAX,94
19581026,TMIN,61
19581027,TMAX,133
19581027,TMIN,28
19581028,TMAX,161
19581028,TMIN,-6
19581029,TMAX,133
19581029,TMIN,0
19581030,TMAX,178
19581030,TMIN,-22
19581031,TMAX,183
19581031,TMIN,0
19581101,TMAX,122
19581101,TMIN,72
19581102,TMAX,117
19581102,TMIN,11
19581103,TMAX,183
19581103,TMIN,0
19581104,TMAX,217
19581104,TMIN,50
19581105,TMAX,150
19581105,TMIN,6
19581106,TMAX,117
19581106,TMIN,-28
19581107,TMAX,156
19581107,TMIN,-17
19581108,TMAX,122
19581108,TMIN,44
19581109,TMAX,139
19581109,TMIN,33
19581110,TMAX,139
19581110,TMIN,-28
19581111,TMAX,206
19581111,TMIN,50
19581112,TMAX,194
19581112,TMIN,83
19581113,TMAX,239
19581113,TMIN,144
19581114,TMAX,200
19581114,TMIN,144
19581115,TMAX,172
19581115,TMIN,128
19581116,TMAX,183
19581116,TMIN,128
19581117,TMAX,239
19581117,TMIN,106
19581118,TMAX,117
19581118,TMIN,17
19581119,TMAX,133
19581119,TMIN,0
19581120,TMAX,139
19581120,TMIN,28
19581121,TMAX,128
19581121,TMIN,-17
19581122,TMAX,117
19581122,TMIN,11
19581123,TMAX,178
19581123,TMIN,44
19581124,TMAX,128
19581124,TMIN,17
19581125,TMAX,106
19581125,TMIN,-11
19581126,TMAX,-11
19581126,TMIN,-61
19581127,TMAX,-28
19581127,TMIN,-83
19581128,TMAX,-39
19581128,TMIN,-111
19581129,TMAX,-11
19581129,TMIN,-133
19581130,TMAX,-50
19581130,TMIN,-150
19581201,TMAX,28
19581201,TMIN,-67
19581202,TMAX,28
19581202,TMIN,-67
19581203,TMAX,33
19581203,TMIN,6
19581204,TMAX,72
19581204,TMIN,11
19581205,TMAX,11
19581205,TMIN,-72
19581206,TMAX,-72
19581206,TMIN,-117
19581207,TMAX,-44
19581207,TMIN,-100
19581208,TMAX,-28
19581208,TMIN,-178
19581209,TMAX,-117
19581209,TMIN,-189
19581210,TMAX,-44
19581210,TMIN,-178
19581211,TMAX,11
19581211,TMIN,-106
19581212,TMAX,-106
19581212,TMIN,-156
19581213,TMAX,-67
19581213,TMIN,-178
19581214,TMAX,-67
19581214,TMIN,-161
19581215,TMAX,-39
19581215,TMIN,-183
19581216,TMAX,72
19581216,TMIN,-111
19581217,TMAX,28
19581217,TMIN,-61
19581218,TMAX,106
19581218,TMIN,-56
19581219,TMAX,72
19581219,TMIN,-61
19581220,TMAX,-6
19581220,TMIN,-100
19581221,TMAX,44
19581221,TMIN,-78
19581222,TMAX,133
19581222,TMIN,-50
19581223,TMAX,72
19581223,TMIN,0
19581224,TMAX,39
19581224,TMIN,-28
19581225,TMAX,67
19581225,TMIN,-67
19581226,TMAX,50
19581226,TMIN,-28
19581227,TMAX,117
19581227,TMIN,-22
19581228,TMAX,117
19581228,TMIN,-39
19581229,TMAX,50
19581229,TMIN,6
19581230,TMAX,11
19581230,TMIN,-28
19581231,TMAX,0
19581231,TMIN,-33
19590101,TMAX,6
19590101,TMIN,-39
19590102,TMAX,56
19590102,TMIN,-72
19590103,TMAX,-72
19590103,TMIN,-167
19590104,TMAX,-161
19590104,TMIN,-206
19590105,TMAX,-100
19590105,TMIN,-217
19590106,TMAX,-17
19590106,TMIN,-122
19590107,TMAX,28
19590107,TMIN,-39
19590108,TMAX,-11
19590108,TMIN,-94
19590109,TMAX,-33
19590109,TMIN,-122
19590110,TMAX,-11
19590110,TMIN,-133
19590111,TMAX,44
19590111,TMIN,-67
19590112,TMAX,83
19590112,TMIN,-11
19590113,TMAX,100
19590113,TMIN,6
19590114,TMAX,133
19590114,TMIN,17
19590115,TMAX,17
19590115,TMIN,-144
19590116,TMAX,-100
19590116,TMIN,-150
19590117,TMAX,-106
19590117,TMIN,-172
19590118,TMAX,22
19590118,TMIN,-161
19590119,TMAX,39
19590119,TMIN,-56
19590120,TMAX,-6
19590120,TMIN,-44
19590121,TMAX,-6
19590121,TMIN,-167
19590122,TMAX,-72
19590122,TMIN,-178
19590123,TMAX,-94
19590123,TMIN,-189
19590124,TMAX,50
19590124,TMIN,-94
19590125,TMAX,44
19590125,TMIN,-44
19590126,TMAX,-28
19590126,TMIN,-56
19590127,TMAX,-17
19590127,TMIN,-94
19590128,TMAX,11
19590128,TMIN,-61
19590129,TMAX,78
19590129,TMIN,-11
19590130,TMAX,22
19590130,TMIN,-89
19590131,TMAX,-78
19590131,TMIN,-128
19590201,TMAX,-94
19590201,TMIN,-156
19590202,TMAX,-50
19590202,TMIN,-183
19590203,TMAX,11
19590203,TMIN,-50
19590204,TMAX,11
19590204,TMIN,-106
19590205,TMAX,-50
19590205,TMIN,-111
19590206,TMAX,33
19590206,TMIN,-122
19590207,TMAX,67
19590207,TMIN,-17
19590208,TMAX,44
19590208,TMIN,6
19590209,TMAX,111
19590209,TMIN,17
19590210,TMAX,61
19590210,TMIN,-61
19590211,TMAX,6
19590211,TMIN,-83
19590212,TMAX,72
19590212,TMIN,-22
19590213,TMAX,67
19590213,TMIN,33
19590214,TMAX,83
19590214,TMIN,-17
19590215,TMAX,-6
19590215,TMIN,-33
19590216,TMAX,56
19590216,TMIN,-17
19590217,TMAX,28
19590217,TMIN,-39
19590218,TMAX,-39
19590218,TMIN,-122
19590219,TMAX,-89
19590219,TMIN,-150
19590220,TMAX,-33
19590220,TMIN,-167
19590221,TMAX,61
19590221,TMIN,-72
19590222,TMAX,44
19590222,TMIN,-6
19590223,TMAX,78
19590223,TMIN,-6
19590224,TMAX,72
19590224,TMIN,-39
19590225,TMAX,89
19590225,TMIN,-39
19590226,TMAX,133
19590226,TMIN,28
19590227,TMAX,172
19590227,TMIN,28
19590228,TMAX,72
19590228,TMIN,-6
19590301,TMAX,89
19590301,TMIN,-33
19590302,TMAX,144
19590302,TMIN,0
19590303,TMAX,56
19590303,TMIN,-22
19590304,TMAX,100
19590304,TMIN,-44
19590305,TMAX,117
19590305,TMIN,6
19590306,TMAX,6
19590306,TMIN,-33
19590307,TMAX,56
19590307,TMIN,-67
19590308,TMAX,61
19590308,TMIN,17
19590309,TMAX,67
19590309,TMIN,0
19590310,TMAX,39
19590310,TMIN,-17
19590311,TMAX,22
19590311,TMIN,-11
19590312,TMAX,61
19590312,TMIN,-33
19590313,TMAX,144
19590313,TMIN,-28
19590314,TMAX,144
19590314,TMIN,6
19590315,TMAX,133
19590315,TMIN,-22
19590316,TMAX,61
19590316,TMIN,-33
19590317,TMAX,33
19590317,TMIN,-67
19590318,TMAX,111
19590318,TMIN,-44
19590319,TMAX,200
19590319,TMIN,56
19590320,TMAX,183
19590320,TMIN,72
19590321,TMAX,72
19590321,TMIN,-39
19590322,TMAX,78
19590322,TMIN,-67
19590323,TMAX,200
19590323,TMIN,17
19590324,TMAX,228
19590324,TMIN,72
19590325,TMAX,183
19590325,TMIN,78
19590326,TMAX,222
19590326,TMIN,78
19590327,TMAX,100
19590327,TMIN,0
19590328,TMAX,78
19590328,TMIN,-28
19590329,TMAX,94
19590329,TMIN,28
19590330,TMAX,139
19590330,TMIN,28
19590331,TMAX,194
19590331,TMIN,44
19590401,TMAX,150
19590401,TMIN,44
19590402,TMAX,194
19590402,TMIN,28
19590403,TMAX,139
19590403,TMIN,44
19590404,TMAX,189
19590404,TMIN,17
19590405,TMAX,217
19590405,TMIN,72
19590406,TMAX,189
19590406,TMIN,33
19590407,TMAX,261
19590407,TMIN,106
19590408,TMAX,106
19590408,TMIN,28
19590409,TMAX,56
19590409,TMIN,22
19590410,TMAX,83
19590410,TMIN,11
19590411,TMAX,100
19590411,TMIN,-17
19590412,TMAX,111
19590412,TMIN,0
19590413,TMAX,117
19590413,TMIN,-11
19590414,TMAX,178
19590414,TMIN,6
19590415,TMAX,222
19590415,TMIN,61
19590416,TMAX,217
19590416,TMIN,83
19590417,TMAX,211
19590417,TMIN,139
19590418,TMAX,172
19590418,TMIN,106
19590419,TMAX,106
19590419,TMIN,50
19590420,TMAX,56
19590420,TMIN,39
19590421,TMAX,111
19590421,TMIN,17
19590422,TMAX,150
19590422,TMIN,-11
19590423,TMAX,200
19590423,TMIN,39
19590424,TMAX,256
19590424,TMIN,106
19590425,TMAX,261
19590425,TMIN,156
19590426,TMAX,217
19590426,TMIN,111
19590427,TMAX,233
19590427,TMIN,156
19590428,TMAX,206
19590428,TMIN,83
19590429,TMAX,261
19590429,TMIN,89
19590430,TMAX,294
19590430,TMIN,133
19590501,TMAX,278
19590501,TMIN,78
19590502,TMAX,317
19590502,TMIN,183
19590503,TMAX,317
19590503,TMIN,206
19590504,TMAX,317
19590504,TMIN,200
19590505,TMAX,328
19590505,TMIN,211
19590506,TMAX,300
19590506,TMIN,133
19590507,TMAX,217
19590507,TMIN,78
19590508,TMAX,206
19590508,TMIN,89
19590509,TMAX,250
19590509,TMIN,139
19590510,TMAX,278
19590510,TMIN,156
19590511,TMAX,200
19590511,TMIN,122
19590512,TMAX,250
19590512,TMIN,133
19590513,TMAX,200
19590513,TMIN,83
19590514,TMAX,139
19590514,TMIN,72
19590515,TMAX,128
19590515,TMIN,56
19590516,TMAX,206
19590516,TMIN,33
19590517,TMAX,144
19590517,TMIN,94
19590518,TMAX,222
19590518,TMIN,128
19590519,TMAX,306
19590519,TMIN,200
19590520,TMAX,261
19590520,TMIN,200
19590521,TMAX,278
19590521,TMIN,189
19590522,TMAX,217
19590522,TMIN,128
19590523,TMAX,183
19590523,TMIN,122
19590524,TMAX,217
19590524,TMIN,94
19590525,TMAX,233
19590525,TMIN,139
19590526,TMAX,300
19590526,TMIN,189
19590527,TMAX,272
19590527,TMIN,183
19590528,TMAX,294
19590528,TMIN,172
19590529,TMAX,283
19590529,TMIN,183
19590530,TMAX,294
19590530,TMIN,189
19590531,TMAX,278
19590531,TMIN,194
19590601,TMAX,222
19590601,TMIN,150
19590602,TMAX,233
19590602,TMIN,117
19590603,TMAX,267
19590603,TMIN,128
19590604,TMAX,283
19590604,TMIN,144
19590605,TMAX,283
19590605,TMIN,139
19590606,TMAX,311
19590606,TMIN,144
19590607,TMAX,311
19590607,TMIN,172
19590608,TMAX,311
19590608,TMIN,217
19590609,TMAX,278
19590609,TMIN,183
19590610,TMAX,261
19590610,TMIN,189
19590611,TMAX,311
19590611,TMIN,200
19590612,TMAX,333
19590612,TMIN,211
19590613,TMAX,244
19590613,TMIN,128
19590614,TMAX,261
19590614,TMIN,89
19590615,TMAX,300
19590615,TMIN,167
19590616,TMAX,322
19590616,TMIN,167
19590617,TMAX,294
19590617,TMIN,128
19590618,TMAX,267
19590618,TMIN,139
19590619,TMAX,278
19590619,TMIN,178
19590620,TMAX,317
19590620,TMIN,183
19590621,TMAX,344
19590621,TMIN,189
19590622,TMAX,294
19590622,TMIN,200
19590623,TMAX,306
19590623,TMIN,167
19590624,TMAX,333
19590624,TMIN,206
19590625,TMAX,350
19590625,TMIN,228
19590626,TMAX,328
19590626,TMIN,250
19590627,TMAX,339
19590627,TMIN,244
19590628,TMAX,350
19590628,TMIN,244
19590629,TMAX,361
19590629,TMIN,228
19590630,TMAX,356
19590630,TMIN,189
19590701,TMAX,278
19590701,TMIN,150
19590702,TMAX,261
19590702,TMIN,122
19590703,TMAX,300
19590703,TMIN,122
19590704,TMAX,267
19590704,TMIN,178
19590705,TMAX,333
19590705,TMIN,211
19590706,TMAX,306
19590706,TMIN,156
19590707,TMAX,339
19590707,TMIN,150
19590708,TMAX,339
19590708,TMIN,222
19590709,TMAX,300
19590709,TMIN,194
19590710,TMAX,317
19590710,TMIN,156
19590711,TMAX,278
19590711,TMIN,156
19590712,TMAX,289
19590712,TMIN,128
19590713,TMAX,311
19590713,TMIN,139
19590714,TMAX,317
19590714,TMIN,161
19590715,TMAX,322
19590715,TMIN,161
19590716,TMAX,300
19590716,TMIN,206
19590717,TMAX,306
19590717,TMIN,211
19590718,TMAX,289
19590718,TMIN,206
19590719,TMAX,294
19590719,TMIN,189
19590720,TMAX,306
19590720,TMIN,156
19590721,TMAX,311
19590721,TMIN,200
19590722,TMAX,294
19590722,TMIN,217
19590723,TMAX,306
19590723,TMIN,206
19590724,TMAX,300
19590724,TMIN,200
19590725,TMAX,278
19590725,TMIN,167
19590726,TMAX,272
19590726,TMIN,167
19590727,TMAX,272
19590727,TMIN,211
19590728,TMAX,311
19590728,TMIN,228
19590729,TMAX,328
19590729,TMIN,233
19590730,TMAX,328
19590730,TMIN,217
19590731,TMAX,311
19590731,TMIN,211
19590801,TMAX,322
19590801,TMIN,189
19590802,TMAX,311
19590802,TMIN,167
19590803,TMAX,339
19590803,TMIN,217
19590804,TMAX,306
19590804,TMIN,217
19590805,TMAX,256
19590805,TMIN,217
19590806,TMAX,289
19590806,TMIN,217
19590807,TMAX,244
19590807,TMIN,206
19590808,TMAX,250
19590808,TMIN,183
19590809,TMAX,261
19590809,TMIN,167
19590810,TMAX,267
19590810,TMIN,161
19590811,TMAX,311
19590811,TMIN,183
19590812,TMAX,317
19590812,TMIN,206
19590813,TMAX,322
19590813,TMIN,200
19590814,TMAX,311
19590814,TMIN,233
19590815,TMAX,283
19590815,TMIN,217
19590816,TMAX,283
19590816,TMIN,211
19590817,TMAX,317
19590817,TMIN,200
19590818,TMAX,311
19590818,TMIN,211
19590819,TMAX,322
19590819,TMIN,211
19590820,TMAX,322
19590820,TMIN,228
19590821,TMAX,333
19590821,TMIN,228
19590822,TMAX,322
19590822,TMIN,233
19590823,TMAX,339
19590823,TMIN,222
19590824,TMAX,350
19590824,TMIN,228
19590825,TMAX,339
19590825,TMIN,233
19590826,TMAX,328
19590826,TMIN,233
19590827,TMAX,311
19590827,TMIN,217
19590828,TMAX,317
19590828,TMIN,228
19590829,TMAX,328
19590829,TMIN,194
19590830,TMAX,311
19590830,TMIN,172
19590831,TMAX,294
19590831,TMIN,183
19590901,TMAX,211
19590901,TMIN,172
19590902,TMAX,267
19590902,TMIN,156
19590903,TMAX,283
19590903,TMIN,133
19590904,TMAX,306
19590904,TMIN,150
19590905,TMAX,311
19590905,TMIN,167
19590906,TMAX,317
19590906,TMIN,217
19590907,TMAX,333
19590907,TMIN,222
19590908,TMAX,328
19590908,TMIN,228
19590909,TMAX,317
19590909,TMIN,200
19590910,TMAX,222
19590910,TMIN,100
19590911,TMAX,217
19590911,TMIN,89
19590912,TMAX,250
19590912,TMIN,78
19590913,TMAX,267
19590913,TMIN,78
19590914,TMAX,283
19590914,TMIN,100
19590915,TMAX,278
19590915,TMIN,117
19590916,TMAX,161
19590916,TMIN,100
19590917,TMAX,111
19590917,TMIN,78
19590918,TMAX,211
19590918,TMIN,83
19590919,TMAX,267
19590919,TMIN,133
19590920,TMAX,311
19590920,TMIN,189
19590921,TMAX,283
19590921,TMIN,194
19590922,TMAX,322
19590922,TMIN,206
19590923,TMAX,300
19590923,TMIN,206
19590924,TMAX,261
19590924,TMIN,172
19590925,TMAX,278
19590925,TMIN,200
19590926,TMAX,239
19590926,TMIN,150
19590927,TMAX,283
19590927,TMIN,122
19590928,TMAX,278
19590928,TMIN,183
19590929,TMAX,200
19590929,TMIN,111
19590930,TMAX,206
19590930,TMIN,89
19591001,TMAX,211
19591001,TMIN,117
19591002,TMAX,261
19591002,TMIN,133
19591003,TMAX,217
19591003,TMIN,144
19591004,TMAX,211
19591004,TMIN,139
19591005,TMAX,228
19591005,TMIN,200
19591006,TMAX,211
19591006,TMIN,139
19591007,TMAX,161
19591007,TMIN,122
19591008,TMAX,239
19591008,TMIN,67
19591009,TMAX,167
19591009,TMIN,33
19591010,TMAX,172
19591010,TMIN,72
19591011,TMAX,128
19591011,TMIN,33
19591012,TMAX,156
19591012,TMIN,17
19591013,TMAX,133
19591013,TMIN,56
19591014,TMAX,133
19591014,TMIN,22
19591015,TMAX,206
19591015,TMIN,67
19591016,TMAX,233
19591016,TMIN,100
19591017,TMAX,133
19591017,TMIN,22
19591018,TMAX,178
19591018,TMIN,-6
19591019,TMAX,194
19591019,TMIN,61
19591020,TMAX,233
19591020,TMIN,56
19591021,TMAX,206
19591021,TMIN,39
19591022,TMAX,233
19591022,TMIN,89
19591023,TMAX,206
19591023,TMIN,94
19591024,TMAX,94
19591024,TMIN,39
19591025,TMAX,100
19591025,TMIN,39
19591026,TMAX,139
19591026,TMIN,50
19591027,TMAX,61
19591027,TMIN,39
19591028,TMAX,106
19591028,TMIN,28
19591029,TMAX,167
19591029,TMIN,22
19591030,TMAX,150
19591030,TMIN,78
19591031,TMAX,144
19591031,TMIN,94
19591101,TMAX,161
19591101,TMIN,50
19591102,TMAX,117
19591102,TMIN,28
19591103,TMAX,194
19591103,TMIN,44
19591104,TMAX,200
19591104,TMIN,150
19591105,TMAX,150
19591105,TMIN,-28
19591106,TMAX,-28
19591106,TMIN,-61
19591107,TMAX,28
19591107,TMIN,-72
19591108,TMAX,100
19591108,TMIN,-22
19591109,TMAX,139
19591109,TMIN,33
19591110,TMAX,189
19591110,TMIN,61
19591111,TMAX,106
19591111,TMIN,-22
19591112,TMAX,6
19591112,TMIN,-28
19591113,TMAX,17
19591113,TMIN,-33
19591114,TMAX,-28
19591114,TMIN,-83
19591115,TMAX,39
19591115,TMIN,-94
19591116,TMAX,33
19591116,TMIN,-139
19591117,TMAX,-61
19591117,TMIN,-156
19591118,TMAX,56
19591118,TMIN,-94
19591119,TMAX,83
19591119,TMIN,-39
19591120,TMAX,78
19591120,TMIN,0
19591121,TMAX,144
19591121,TMIN,-11
19591122,TMAX,133
19591122,TMIN,50
19591123,TMAX,111
19591123,TMIN,33
19591124,TMAX,72
19591124,TMIN,-17
19591125,TMAX,-6
19591125,TMIN,-67
19591126,TMAX,0
19591126,TMIN,-33
19591127,TMAX,6
19591127,TMIN,-50
19591128,TMAX,-33
19591128,TMIN,-67
19591129,TMAX,6
19591129,TMIN,-100
19591130,TMAX,61
19591130,TMIN,-50
19591201,TMAX,100
19591201,TMIN,-11
19591202,TMAX,39
19591202,TMIN,-17
19591203,TMAX,128
19591203,TMIN,-28
19591204,TMAX,117
19591204,TMIN,28
19591205,TMAX,39
19591205,TMIN,-17
19591206,TMAX,-17
19591206,TMIN,-61
19591207,TMAX,28
19591207,TMIN,-100
19591208,TMAX,61
19591208,TMIN,-28
19591209,TMAX,106
19591209,TMIN,-39
19591210,TMAX,50
19591210,TMIN,0
19591211,TMAX,106
19591211,TMIN,39
19591212,TMAX,44
19591212,TMIN,28
19591213,TMAX,56
19591213,TMIN,6
19591214,TMAX,61
19591214,TMIN,11
19591215,TMAX,133
19591215,TMIN,11
19591216,TMAX,117
19591216,TMIN,11
19591217,TMAX,94
19591217,TMIN,39
19591218,TMAX,39
19591218,TMIN,-17
19591219,TMAX,28
19591219,TMIN,-39
19591220,TMAX,17
19591220,TMIN,-17
19591221,TMAX,-11
19591221,TMIN,-44
19591222,TMAX,22
19591222,TMIN,-50
19591223,TMAX,39
19591223,TMIN,11
19591224,TMAX,39
19591224,TMIN,6
19591225,TMAX,117
19591225,TMIN,28
19591226,TMAX,128
19591226,TMIN,89
19591227,TMAX,156
19591227,TMIN,72
19591228,TMAX,72
19591228,TMIN,6
19591229,TMAX,17
19591229,TMIN,-17
19591230,TMAX,-11
19591230,TMIN,-56
19591231,TMAX,11
19591231,TMIN,-72
19600101,TMAX,33
19600101,TMIN,-33
19600102,TMAX,83
19600102,TMIN,-6
19600103,TMAX,-6
19600103,TMIN,-83
19600104,TMAX,-39
19600104,TMIN,-117
19600105,TMAX,-44
19600105,TMIN,-89
19600106,TMAX,61
19600106,TMIN,-89
19600107,TMAX,72
19600107,TMIN,-39
19600108,TMAX,67
19600108,TMIN,-22
19600109,TMAX,106
19600109,TMIN,-6
19600110,TMAX,89
19600110,TMIN,17
19600111,TMAX,122
19600111,TMIN,11
19600112,TMAX,167
19600112,TMIN,122
19600113,TMAX,133
19600113,TMIN,61
19600114,TMAX,89
19600114,TMIN,56
19600115,TMAX,78
19600115,TMIN,-44
19600116,TMAX,28
19600116,TMIN,-72
19600117,TMAX,6
19600117,TMIN,-28
19600118,TMAX,0
19600118,TMIN,-56
19600119,TMAX,-50
19600119,TMIN,-117
19600120,TMAX,-67
19600120,TMIN,-150
19600121,TMAX,-67
19600121,TMIN,-167
19600122,TMAX,-83
19600122,TMIN,-144
19600123,TMAX,-67
19600123,TMIN,-183
19600124,TMAX,-56
19600124,TMIN,-156
19600125,TMAX,44
19600125,TMIN,-56
19600126,TMAX,44
19600126,TMIN,-61
19600127,TMAX,50
19600127,TMIN,-6
19600128,TMAX,6
19600128,TMIN,-17
19600129,TMAX,11
19600129,TMIN,-17
19600130,TMAX,11
19600130,TMIN,-22
19600131,TMAX,11
19600131,TMIN,-28
19600201,TMAX,17
19600201,TMIN,-17
19600202,TMAX,17
19600202,TMIN,-17
19600203,TMAX,39
19600203,TMIN,-22
19600204,TMAX,44
19600204,TMIN,11
19600205,TMAX,50
19600205,TMIN,17
19600206,TMAX,17
19600206,TMIN,-6
19600207,TMAX,22
19600207,TMIN,-22
19600208,TMAX,61
19600208,TMIN,-6
19600209,TMAX,56
19600209,TMIN,0
19600210,TMAX,33
19600210,TMIN,-39
19600211,TMAX,-39
19600211,TMIN,-78
19600212,TMAX,-28
19600212,TMIN,-89
19600213,TMAX,-6
19600213,TMIN,-106
19600214,TMAX,11
19600214,TMIN,-56
19600215,TMAX,39
19600215,TMIN,-50
19600216,TMAX,61
19600216,TMIN,-17
19600217,TMAX,11
19600217,TMIN,-33
19600218,TMAX,-6
19600218,TMIN,-67
19600219,TMAX,-33
19600219,TMIN,-106
19600220,TMAX,-11
19600220,TMIN,-100
19600221,TMAX,11
19600221,TMIN,-111
19600222,TMAX,-56
19600222,TMIN,-167
19600223,TMAX,-6
19600223,TMIN,-83
19600224,TMAX,6
19600224,TMIN,-17
19600225,TMAX,-17
19600225,TMIN,-67
19600226,TMAX,-28
19600226,TMIN,-144
19600227,TMAX,-39
19600227,TMIN,-183
19600228,TMAX,-33
19600228,TMIN,-139
19600229,TMAX,-89
19600229,TMIN,-189
19600301,TMAX,-56
19600301,TMIN,-222
19600302,TMAX,-50
19600302,TMIN,-83
19600303,TMAX,-39
19600303,TMIN,-128
19600304,TMAX,-111
19600304,TMIN,-211
19600305,TMAX,-94
19600305,TMIN,-244
19600306,TMAX,-72
19600306,TMIN,-228
19600307,TMAX,-72
19600307,TMIN,-133
19600308,TMAX,-28
19600308,TMIN,-144
19600309,TMAX,-33
19600309,TMIN,-100
19600310,TMAX,-22
19600310,TMIN,-111
19600311,TMAX,-28
19600311,TMIN,-78
19600312,TMAX,-33
19600312,TMIN,-161
19600313,TMAX,-11
19600313,TMIN,-133
19600314,TMAX,-11
19600314,TMIN,-139
19600315,TMAX,0
19600315,TMIN,-56
19600316,TMAX,6
19600316,TMIN,-33
19600317,TMAX,-6
19600317,TMIN,-83
19600318,TMAX,0
19600318,TMIN,-139
19600319,TMAX,6
19600319,TMIN,-67
19600320,TMAX,6
19600320,TMIN,-89
19600321,TMAX,0
19600321,TMIN,-139
19600322,TMAX,17
19600322,TMIN,-94
19600323,TMAX,22
19600323,TMIN,-122
19600324,TMAX,-11
19600324,TMIN,-117
19600325,TMAX,-17
19600325,TMIN,-139
19600326,TMAX,33
